draws,lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,lambda_atk.1,lambda_atk.2,lambda_atk.3,lambda_atk.4,lambda_def.1,lambda_def.2,lambda_def.3,lambda_def.4,theta.1,theta.2,theta.3,theta.4
3803,-1.710358561837495,0.0,0.03474156963999406,0.0,1.0,1.0,9.095007304857457,2.5461518072120494e-58,2.4856330219264395e-27,8.253322670961513e-09,9.480737073409388e-25,6.14057002949849e-11,1.6075850169018498e-07,14.521962584196112,0.35980721530856946,7.5148431212426e-09,2.397925414247731e-23,1.709854501771078e-13,9.972735831429954e-23
3804,-1.7327291598041938,0.90367973940345,0.03474156963999406,3.0,14.0,1.0,6.423733504991038,1.2578071139923261e-57,4.862822568584331e-25,2.9050996092090937e-09,7.660704191542433e-22,1.6162897309354897e-11,2.631431375624037e-06,0.049456220488653634,0.00032050523436209745,2.412784230750556e-10,2.5117790633106593e-23,2.3861713406459288e-18,2.2871554066714843e-24
3805,-1.2833843374356775,0.5,0.03474156963999406,1.0,2.0,1.0,10.517887509427572,2.9263640537708996e-52,6.15809236180849e-23,2.032376677990003e-11,1.3900490630873027e-21,4.649597361219168e-11,1.3911452596365854e-06,0.24067710334948508,0.00015880889215695636,1.363116671326176e-09,4.4800102527045185e-23,1.8620849845231676e-18,1.8708045961365328e-24
3806,-2.2411899539500837,0.920363654694891,0.03474156963999406,3.0,13.0,1.0,10.814716655594168,3.158885689907428e-61,3.9112157986315906e-27,1.5148388917823575e-10,8.111723647255021e-31,1.851493413600665e-12,0.0003506464622886299,0.001150521265807488,3.142980894935499e-07,1.0015102204564595e-09,2.4407242023871242e-26,2.8584006402581985e-11,1.0077225780043923e-31
3807,-2.3479275762309726,0.9146100341110056,0.03474156963999406,3.0,14.0,1.0,8.218560873084108,7.562658280491826e-61,1.9386256363622166e-28,6.437095456085677e-11,2.8000708215597624e-27,8.85850716390765e-13,0.0006917962825316857,0.0001290107428301752,2.8853037494952154e-06,6.428386424900261e-16,3.6853691281812935e-30,1.1644748563639635e-08,3.3333996271563654e-31
3808,-2.7038545660100226,0.7839350314461743,0.03474156963999406,3.0,8.0,1.0,8.723280823779204,3.775864462975591e-67,1.890802599343586e-38,3.4751369542365925e-15,8.428519608995797e-29,1.1885472736334181e-12,8.867121729318337e-09,1.0948390783588445e-07,2.1101925018119217e-06,2.9246895910473066e-12,3.779373063929906e-26,0.0036862920905503683,1.459357413599351e-29
3809,-3.235558601176592,0.9003347751055897,0.03474156963999406,4.0,30.0,1.0,6.009911039007562,5.303542632488398e-52,2.2770299950026442e-46,5.5050756720817455e-14,6.113850279605657e-23,1.4688365543090216e-11,4.24292239778521e-06,1.0444388496870958e-10,115.9249884132959,9.436192468975018e-08,1.7046729040332543e-28,2.382826272377774e-06,2.0254825071158396e-24
3810,-6.162833028359387,0.9240566918547188,0.03474156963999406,5.0,37.0,1.0,9.880515710755652,1.4541556830867909e-146,1.656389348714633e-22,1.0051214108340867e-27,6.489590292987847e-38,0.00038156456058780126,0.3959883760832647,9.322202893388527e-19,5.3519534965685545e-18,1.316848201699133e-31,6.594550878781619e-35,2.8395040846515365e-46,5.783487638631802e-17
3811,-6.56062918253258,0.9434656617428584,0.03474156963999406,4.0,18.0,1.0,16.03731482657274,2.0997795752452477e-148,6.059715237585642e-25,2.888399637260841e-29,2.558784093227739e-37,0.0003317228717342549,0.14313778709399458,1.2058104400414297e-15,1.6730353666152419e-16,1.9071689499429901e-31,2.8370254641165362e-39,3.8283058826713276e-51,3.7893828851846044e-24
3812,-6.965618553430659,0.9300726861091385,0.03474156963999406,5.0,35.0,1.0,13.03150416141227,2.873810294546039e-153,5.575140630008774e-25,6.531910333848891e-30,5.31456976440532e-39,0.0010353116328050594,11.357079713724536,1.0081245822241875e-15,8.188909400133547e-17,2.838610652727286e-32,3.1276609562566996e-39,2.1674891975191195e-54,1.3027745875627252e-27
3813,-8.084887816440869,0.8959054409224939,0.03474156963999406,5.0,35.0,1.0,13.815932326106278,2.056129461240739e-148,1.481787902200577e-27,1.384958334028911e-47,5.6902961818008685e-43,43.9365032952697,0.04664459451234162,4.502270808737357e-21,2.0374201559392534e-21,1.0689858984886992e-53,1.725567499619077e-35,6.792806431510987e-47,8.680859731346982e-25
3814,-6.768149612282855,0.9420740943712015,0.03474156963999406,4.0,18.0,1.0,14.784384784580382,2.9752537551278843e-98,2.822067859367713e-47,3.7237003984108554e-50,6.557492501310937e-34,0.3735995471097012,41.89253546486899,1.8161668289693983e-19,3.381338232918047e-33,1.2064030435814578e-55,2.3817875150292038e-28,5.8527034050958994e-27,4.076227460533215e-21
3815,-6.099899997490638,0.9372111308045323,0.03474156963999406,4.0,29.0,1.0,17.47969976543268,6.307636175202227e-104,2.925043613901988e-38,3.4891325466481596e-46,4.25928678820914e-37,0.581101865229345,18.569637591948496,1.7101865200158323e-11,1.4076920132736373e-30,1.025618295825167e-50,1.8731850507343175e-27,3.149930874954324e-28,3.012294099097132e-21
3816,-6.4063961507087015,0.7909957942994137,0.03474156963999406,5.0,50.0,1.0,13.16891276815832,1.750374839470209e-102,1.0343574198750395e-38,1.2159679560931586e-44,4.4121118536106165e-40,0.5034475352367549,0.97912039512014,5.663032210289434e-13,2.0479576382511394e-30,1.4746140073977846e-49,3.170152706841077e-33,1.834307087065339e-36,2.8282353571041544e-26
3817,-6.539738865654385,0.9217974898135668,0.03474156963999406,4.0,24.0,1.0,17.177273660412112,2.9468421645854106e-61,1.8494814151283624e-55,1.842407146962037e-46,1.2686880630887443e-71,11.038868538015135,4.5431679691949697e-07,1.0099312652219274e-08,9.60577429943704e-40,4.784523215592082e-44,2.5966544955573548e-15,3.5002497125184593e-59,1.1426856826499751e-09
3818,-7.349059265385563,0.9202468521193832,0.03474156963999406,5.0,31.0,0.0,10.544540598557676,1.2423882563757442e-63,1.981293533697158e-60,1.1782385391209025e-48,7.008545069692708e-70,32.00006844134682,7.647704556487638e-09,2.6639291898571035e-09,9.91283404438701e-38,5.113258330178031e-42,1.299321795914905e-16,3.37708324287668e-64,9.420934084811569e-24
3819,-7.341126897294771,0.9261398288296974,0.03474156963999406,4.0,20.0,1.0,12.199894008214152,2.0079158475790993e-67,2.1092842657788823e-59,8.742188377180515e-43,3.6830643685738985e-66,62.29541214089411,6.607806860607236e-10,4.970348695577225e-08,4.5745328358092646e-36,2.0294807619673523e-40,4.4644901861439914e-17,1.2343962787831232e-64,6.173887764788271e-20
3820,-6.9259596585852705,0.8519158748166208,0.03474156963999406,3.0,12.0,1.0,14.610932938148839,9.529836892681966e-89,1.58173863022682e-56,6.9781226332096335e-43,7.489714410183663e-58,1.9207917940037111,2.0356641472760538e-09,1.222206507944839e-08,1.575093669072581e-34,1.8713300234645223e-38,4.579274457966551e-19,4.6871250909308064e-57,2.389591687946315e-25
3821,-7.62196733081862,0.9373346879662403,0.03474156963999406,4.0,16.0,1.0,14.567708199644763,3.5115501784144277e-73,8.716109446454735e-63,3.7238307687575734e-44,7.0142479015842215e-19,0.009991375295285623,1.5441476379159015e-21,8.838697412215263e-11,9.869337903210234e-27,3.7005785871875926e-41,3.001512331728762e-14,5.383747423288986e-58,2.085117060081209e-52
3822,-7.694582774138894,0.49999995692643845,0.03474156963999406,1.0,2.0,1.0,12.378692008089088,4.869874409129482e-71,6.47320474070186e-65,1.2733950678754603e-44,2.1449971730789249e-19,0.008117543729510348,4.540679550876844e-21,3.1222284409577437e-11,9.966647703291812e-27,5.7824198947504926e-43,3.435528646067495e-14,9.884578995653693e-59,4.847275961274674e-52
3823,-7.694582774138894,0.0,0.03474156963999406,0.0,1.0,1.0,13.49456248137209,4.869874409129482e-71,6.47320474070186e-65,1.2733950678754603e-44,2.1449971730789249e-19,0.008117543729510348,4.540679550876844e-21,3.1222284409577437e-11,9.966647703291812e-27,5.7824198947504926e-43,3.435528646067495e-14,9.884578995653693e-59,4.847275961274674e-52
3824,-7.627588634077256,0.5,0.03474156963999406,1.0,2.0,1.0,13.479183976088493,6.843921950144975e-74,9.307721401683807e-64,9.750143991706104e-45,5.793782632569736e-19,0.012558357805707375,1.3555369316183303e-21,8.272185643662466e-11,1.8573966577080335e-26,5.435475801468713e-41,1.1199644705385381e-14,4.370090278694962e-57,3.0617486688295866e-51
3825,-7.621693927264005,0.4999990230450321,0.03474156963999406,1.0,2.0,1.0,14.393563921393486,1.4011859839454494e-72,9.817588485012253e-65,6.925443589339096e-44,2.3250429641920375e-19,0.006716848995040017,4.978493852337846e-21,1.807405381927084e-10,4.074534235316512e-26,1.0986097347563233e-42,9.917619319168336e-16,1.722689382607985e-55,1.3422242632082946e-51
3826,-7.621693927264005,0.0,0.03474156963999406,0.0,1.0,1.0,13.247592888970644,1.4011859839454494e-72,9.817588485012253e-65,6.925443589339096e-44,2.3250429641920375e-19,0.006716848995040017,4.978493852337846e-21,1.807405381927084e-10,4.074534235316512e-26,1.0986097347563233e-42,9.917619319168336e-16,1.722689382607985e-55,1.3422242632082946e-51
3827,-7.63134961378762,0.874999467375329,0.03474156963999406,3.0,8.0,1.0,13.058305392943055,3.841210452790277e-74,5.603208963234438e-65,1.7623254873626934e-44,2.012659386023906e-19,0.012539511559053492,2.954513776981017e-21,9.235874914637711e-10,4.702307598086003e-27,7.533538152004161e-44,1.8342158911560173e-15,9.727831042837389e-54,3.1876034622830007e-50
3828,-7.52758328547236,0.6664989328759975,0.03474156963999406,1.0,3.0,1.0,13.203247291241661,4.712205898257767e-72,5.565073568498801e-65,9.003462620650001e-45,4.515465035708812e-20,0.009309379100239311,3.66389117536797e-21,4.263499021873155e-09,1.0994296097957242e-25,3.8218769873425735e-44,8.070727288508192e-15,8.493581805998693e-54,3.748893660897831e-49
3829,-7.4515758212745595,0.6009823132835285,0.03474156963999406,3.0,12.0,1.0,12.190439814946226,2.8331458133791278e-77,9.502921448388578e-67,1.0456621045322147e-45,2.3278315592947863e-20,0.02018011638186566,1.118273053865159e-20,1.6083332864157617e-08,7.141099250087668e-26,8.313853092557829e-44,2.5688783623896365e-16,1.9607866242254357e-55,9.713525830124631e-53
3830,-7.004423699748486,0.9426056602124573,0.03474156963999406,4.0,20.0,1.0,16.856917321526097,3.4136928381616e-69,1.2420122572564005e-72,1.3991217022093657e-48,3.689488524052693e-23,0.13531502982363702,2.0228268690613675e-20,3.1963087749651704e-09,8.141234509521542e-32,4.830788621958282e-42,7.597503049061706e-18,8.570897544240686e-54,7.615651047190852e-53
3831,-7.562902850175078,0.8974976028274617,0.03474156963999406,4.0,29.0,1.0,12.511804648436712,8.624094749580369e-69,1.1734396880199984e-69,3.7357047536036485e-54,2.7848377349559907e-23,0.022815177352397874,1.1154445133525996e-21,0.008638347601023158,3.8236058202634908e-34,1.4463490609877755e-56,2.789209671498821e-20,1.603064677457827e-50,3.375220633892309e-63
3832,-7.816215513585007,0.9489101400408994,0.03474156963999406,4.0,23.0,1.0,13.29740352797317,3.8814056792390564e-89,7.048699434527691e-70,9.640619139016335e-36,9.344389349888693e-30,4.50730743574181,1.1099958621670546e-18,0.03111686567747024,1.117149843591197e-35,3.377590687017249e-57,5.877899098668185e-17,1.4100017869764468e-49,4.505509915638668e-44
3833,-7.167017741359928,0.9768839519927744,0.03474156963999406,5.0,46.0,1.0,12.249333005309637,3.7400433347341384e-95,1.9316498261836926e-75,1.4466967801372016e-43,5.432613174508457e-30,0.6258045336471192,5.398087564288994e-27,9.668726804331113,8.18611355779706e-30,6.540169808552628e-46,7.886310445843137e-05,4.0770246059077775e-35,2.6648415727972394e-58
3834,-7.240544576252091,0.830139565013674,0.03474156963999406,3.0,11.0,1.0,11.781215968022622,8.240284059698775e-97,4.0657321999475074e-74,1.7049369293216962e-44,5.529552834541325e-35,0.08223079741301574,7.459416091213053e-27,4.047370781251744,3.7836674756289616e-26,7.866747672421961e-50,0.00037104646089509014,3.325955181511487e-34,4.2191054440505246e-58
3835,-6.6457696795223455,0.8105745663504736,0.03474156963999406,4.0,29.0,1.0,10.036286488222103,9.36760137274798e-78,7.162343901123315e-75,2.5180901951093393e-39,8.818283883790209e-28,0.005150841747029723,4.431576817991586e-26,2.5422232288536386,4.852010434928994e-25,4.506083497867539e-46,0.11585347190810925,3.372185183965334e-39,6.817640365205975e-54
3836,-6.091336872594638,0.9702396769246694,0.03474156963999406,5.0,35.0,1.0,9.702695700332567,2.241589982835415e-67,6.556965255621984e-75,1.276278751322733e-47,2.776105024569704e-34,0.0001380930004656093,1.6064267209649526e-25,1.2505311433653046,2.125224890682123e-27,2.3648363709307215e-33,0.0006166857203839071,2.2110814889704005e-41,5.883535308640086e-42
3837,-5.952760642498106,0.9601566785385311,0.03474156963999406,5.0,48.0,1.0,10.245044427311734,6.79279631260783e-59,8.400186424612583e-75,7.384392256829501e-45,2.7609587388142824e-32,1.9963929206223412e-08,6.616283181736899e-26,0.021853887935936706,3.7432022383825457e-26,4.515598189749933e-37,0.03114759919787279,2.707079440693633e-51,2.1036070759108958e-30
3838,-6.930414197968503,0.9066542200129084,0.03474156963999406,4.0,16.0,1.0,11.59401308482595,1.011875529120715e-64,6.574758768994148e-80,1.0171314992748973e-40,1.001268121192824e-58,3.8968329346999927e-10,8.631030155812904e-26,0.00027527960464622915,2.539173492272059e-21,2.1786144505318696e-20,0.0014295681445968217,2.100383623064171e-71,6.836297288545068e-39
3839,-7.6098543919465556,0.9130260609038604,0.03474156963999406,4.0,19.0,1.0,13.898838613474991,1.6280698533568804e-72,2.9858931941191923e-75,1.813127812146098e-54,1.804725285047317e-49,1.6716024208541119e-09,1.7397300546342732e-31,1.583593056338721e-08,8.920085523129026e-22,1.016953183601679e-17,0.1432191539837681,5.504928942511144e-75,1.6582764634320357e-37
3840,-6.631643391597208,0.9134772643822004,0.03474156963999406,4.0,21.0,1.0,17.955268081823522,2.1745315222095106e-66,1.1498867512297618e-45,3.780677274688013e-77,4.508570582985629e-59,0.0011638587911496994,1.9009728356215714e-32,0.0304129676351762,4.5830919119838766e-11,7.413803306603688e-16,7.483638177032924e-05,8.868603206558674e-79,8.176308677631877e-30
3841,-8.20802248627865,0.9591773314046353,0.03474156963999406,5.0,62.0,1.0,12.241465653773721,3.2226200436794523e-107,7.093665961932382e-55,2.0377141413099513e-76,1.6940180788210193e-34,0.31572744149537024,1.5709579327866207e-31,2.0836912247712888e-17,5.7103806563467926e-12,1.060871790892305e-45,4.4893271173323046e-08,5.933756034742948e-62,1.8181330722074554e-44
3842,-7.536853429490293,0.9687635265967582,0.03474156963999406,5.0,55.0,1.0,14.31225492003007,7.57252400530647e-64,2.0341205425616511e-66,2.202927487174267e-70,5.739063687422681e-27,21.78456175805921,1.8551364362180434e-22,3.185049162927268e-22,1.0847783742560336e-17,6.772210394812914e-61,1.5555281966796441e-21,4.905357691025656e-66,5.061135587865413e-19
3843,-7.649424896067785,0.8669624909676553,0.03474156963999406,5.0,35.0,1.0,12.616827660407683,2.628607486402429e-104,1.0381878482988668e-64,9.48709777113692e-70,2.986953954110648e-34,2.3893571261323445,1.0791811603883826e-24,4.4615268523502194e-23,1.825867268964535e-19,1.993245763945616e-54,2.46810554564516e-22,7.81001685065912e-36,5.5433150787169725e-17
3844,-7.826270460675232,0.947717768335949,0.03474156963999406,4.0,24.0,1.0,12.394188466165007,7.764943595202341e-131,5.181997819341647e-69,2.4818856029586395e-75,8.311406455066095e-30,5.3110809042436165,1.2307651092718942e-24,1.938182860566785e-21,1.0450219086266045e-19,1.1196805002252976e-47,6.371861506553593e-20,1.1811582479221804e-27,1.4487140900324688e-10
3845,-8.018730237973841,0.8666977842664595,0.03474156963999406,5.0,62.0,1.0,11.300058719222474,1.8706944536794333e-129,4.97277606710236e-76,2.9620719075904722e-74,2.676176220987597e-35,0.7201859209975959,1.434827228362738e-23,8.535808023745128e-23,1.1902139401263083e-22,1.784252447079453e-45,2.3254642618551183e-12,5.170156466341816e-23,3.590071905131611e-21
3846,-8.804771255782953,0.8856278446510358,0.03474156963999406,5.0,58.0,1.0,13.021188912093224,1.1473253929496172e-120,2.910399926639359e-88,1.670292807214322e-87,6.32276421336089e-34,17.024612237912642,1.3681104146165008e-20,1.0264053856179262e-27,1.6113920923834e-15,9.036828570130814e-41,0.0008759879826801153,4.533118073192935e-25,0.3392265951889107
3847,-8.891588591977325,0.8624093828239335,0.03474156963999406,6.0,82.0,1.0,11.850207990794251,7.830724131108086e-116,2.9587556469774996e-90,4.044096793164822e-89,1.7905329251957822e-32,0.33577319528581795,3.485014735885637e-21,8.272431186812978e-26,2.4892659994045355e-17,6.0588440656372364e-46,0.30323412255278165,6.883254032661377e-35,4.2246098580401545e-09
3848,-8.081674996394668,0.9151874117954492,0.03474156963999406,4.0,15.0,0.0,15.418106398876112,1.1506702430646142e-119,2.127096585270161e-86,5.897032224351051e-90,2.1410344253769434e-32,0.4366467171669295,1.6249837874970198e-20,1.3818239519017823e-23,1.493403096896451e-16,7.233781026454264e-44,0.009245017567517836,1.2206936338725313e-33,1.4644108373633603e-18
3849,-7.365370030623353,0.7356519245635655,0.03474156963999406,3.0,15.0,0.0,15.93285309657093,1.8141746268047054e-103,2.5504689955928717e-82,2.720883994662242e-95,1.455185888085867e-35,0.15578543640295173,3.0214434699634134e-20,1.6898068665428643e-24,2.9359148123069286e-07,1.169262078515306e-41,0.0002256179156150083,9.345178382804707e-29,7.978715244443512e-14
3850,-8.296468568137925,0.8676551411051522,0.03474156963999406,6.0,64.0,1.0,11.809093856552622,2.2084935058287397e-97,3.0345804250316966e-78,5.053991475685628e-108,4.8889913648792475e-36,5.85669266918792e-09,6.4061682583114964e-12,1.960036731042395e-07,6.805319183824762e-21,4.999934072406992e-39,0.0002928558084324041,6.7571871477043545e-28,3.2537137117986676e-59
3851,-7.636911527449456,0.9729727548285878,0.03474156963999406,5.0,37.0,1.0,12.653107320440814,1.740783124658034e-121,7.183048039741828e-46,5.574989361901672e-95,1.151147332651299e-32,0.000417812510056499,6.25742596089746e-11,2.716036034644242e-05,1.3352128864945028e-05,5.801855668378736e-53,0.00030323052397272364,3.595306202052492e-41,2.4496926271957974e-51
3852,-8.457817113421243,0.9320287437717748,0.03474156963999406,4.0,26.0,1.0,13.63709309526517,8.555591360779412e-135,3.3993328842444755e-45,6.232562301017824e-96,2.400531365048204e-41,1.6678153400861453,8.775038308889014e-08,1.4983602978364512e-07,0.006137966493977967,1.3825630506861154e-64,0.06597081767376754,3.5633025220328923e-51,1.0340158828329695e-45
3853,-7.7940484215992,0.8511991213132654,0.03474156963999406,5.0,54.0,1.0,13.765279445757056,2.9707457754118735e-105,9.616799848189372e-44,2.909277625208962e-109,2.2526510990023355e-24,0.5634685689836154,1.6684963738859426,1.2926450422718632e-07,1.4532713864783558e-17,7.967079539170904e-73,7.93929709195212e-14,1.2969895589589689e-61,5.706234355432808e-19
